Date,Company,Open,High,Low,Close,Volume,Daily_Return
2022-08-18,TCS,4436.59,4464.47,4420.03,4457.04,151352,4.116
2022-08-19,TCS,4489.81,4504.07,4468.92,4486.52,107993,0.735
2022-08-22,TCS,4295.62,4315.07,4287.89,4311.93,182848,-4.255
2022-08-23,TCS,4335.97,4417.68,4298.45,4339.68,105444,0.557
2022-08-24,TCS,4315.96,4385.37,4299.22,4352.58,110512,-0.547
2022-08-25,TCS,4249.32,4373.5,4176.73,4236.64,226272,-2.372
2022-08-26,TCS,4227.67,4370.54,4217.8,4285.35,186549,-0.212
2022-08-29,TCS,4174.45,4218.31,4162.73,4163.65,160057,-2.588
2022-08-30,TCS,4047.83,4065.25,4028.92,4060.47,125192,-2.782
2022-08-31,TCS,4011.01,4030.47,3941.37,3942.23,185885,-1.218
2022-09-01,TCS,3876.06,3926.7,3836.17,3869.14,218327,-1.678
2022-09-02,TCS,3769.52,3851.21,3753.45,3822.81,104075,-2.575
2022-09-05,TCS,3771.22,3789.25,3705.18,3713.02,224258,-1.349
2022-09-06,TCS,3720.49,3740.59,3698.63,3708.04,72279,0.201
2022-09-07,TCS,3675.51,3685.45,3668.99,3673.72,156466,-0.877
2022-09-08,TCS,3629.28,3660.0,3594.12,3597.5,197565,-1.21
2022-09-09,TCS,3588.39,3667.68,3565.88,3587.9,188826,-0.253
2022-09-12,TCS,3754.99,3783.55,3721.47,3731.02,189821,4.657
2022-09-13,TCS,3654.91,3713.13,3609.7,3627.41,189563,-2.04
2022-09-14,TCS,3607.11,3611.47,3588.35,3604.47,120529,-0.56
2022-09-15,TCS,3489.68,3543.51,3457.54,3467.1,257010,-3.185
2022-09-16,TCS,3437.04,3469.75,3387.81,3455.5,99265,-0.867
2022-09-19,TCS,3497.64,3588.63,3486.89,3498.82,143594,1.22
2022-09-20,TCS,3242.26,3284.93,3233.2,3248.17,308833,-7.333
2022-09-21,TCS,3220.01,3280.29,3134.9,3231.64,170081,-0.867
2022-09-22,TCS,3156.23,3192.84,3134.81,3167.09,199834,-2.334
2022-09-23,TCS,3036.5,3042.57,3003.62,3011.22,195993,-4.123
2022-09-26,TCS,2768.86,2789.15,2755.15,2758.65,288530,-8.049
2022-09-27,TCS,2807.18,2809.12,2766.45,2794.28,93005,1.759
2022-09-28,TCS,2707.04,2746.46,2686.43,2693.76,225154,-3.122
2022-09-29,TCS,2675.83,2746.57,2668.84,2705.01,101594,-0.665
2022-09-30,TCS,2742.44,2783.41,2726.05,2774.35,192206,1.384
2022-10-03,TCS,2823.55,2862.61,2821.47,2847.53,219304,1.774
2022-10-04,TCS,2976.33,3023.06,2960.74,2997.63,119211,4.523
2022-10-05,TCS,3000.07,3107.64,2937.5,3093.56,188728,0.081
2022-10-06,TCS,3176.99,3211.98,3149.12,3211.63,131649,2.697
2022-10-07,TCS,3264.51,3307.69,3249.51,3266.72,125577,1.647
2022-10-10,TCS,3280.45,3290.07,3274.55,3288.9,131749,0.42
2022-10-11,TCS,3390.25,3463.76,3340.87,3409.27,169481,3.082
2022-10-12,TCS,3304.81,3313.17,3294.85,3311.78,73991,-3.064
2022-10-13,TCS,3146.86,3147.31,3135.53,3138.92,176446,-4.98
2022-10-14,TCS,3201.98,3238.66,3147.73,3170.87,158332,2.009
2022-10-17,TCS,3182.22,3218.98,3164.57,3200.82,73867,0.358
2022-10-18,TCS,3298.04,3355.3,3273.51,3281.28,149181,3.037
2022-10-19,TCS,3280.33,3291.6,3236.5,3291.35,101022,-0.029
2022-10-20,TCS,3300.5,3381.48,3284.22,3330.56,76780,0.278
2022-10-21,TCS,3471.81,3512.84,3421.75,3433.89,138470,4.241
2022-10-24,TCS,3533.24,3570.46,3479.96,3490.78,125471,2.893
2022-10-25,TCS,3582.91,3619.62,3582.9,3609.72,237492,2.639
2022-10-26,TCS,3709.29,3740.79,3658.44,3721.64,253833,2.758
2022-10-27,TCS,3917.59,3967.29,3899.89,3908.35,102644,5.265
2022-10-28,TCS,3951.0,3953.66,3902.48,3932.45,187351,1.091
2022-10-31,TCS,3953.7,3998.38,3877.15,3954.47,116151,0.54
2022-11-01,TCS,3981.95,4069.37,3973.06,4011.5,160649,0.695
2022-11-02,TCS,4105.15,4184.46,4023.56,4082.26,170735,2.334
2022-11-03,TCS,4142.89,4213.62,4135.18,4190.23,92539,1.485
2022-11-04,TCS,4240.72,4249.74,4149.16,4242.11,158443,1.205
2022-11-07,TCS,4267.65,4308.53,4213.75,4245.16,69962,0.602
2022-11-08,TCS,4313.8,4323.86,4249.63,4277.09,180861,1.617
2022-11-09,TCS,4395.5,4431.45,4338.23,4392.27,237115,2.768
2022-11-10,TCS,4378.96,4452.32,4378.9,4386.7,70222,-0.303
2022-11-11,TCS,4309.71,4371.84,4218.81,4236.43,229694,-1.755
2022-11-14,TCS,4398.83,4480.29,4274.31,4368.11,147752,3.833
2022-11-15,TCS,4268.17,4302.83,4246.27,4257.45,163901,-2.288
2022-11-16,TCS,4414.01,4513.72,4321.17,4345.59,178926,3.677
2022-11-17,TCS,4236.51,4247.23,4232.43,4241.61,155411,-2.51
2022-11-18,TCS,4252.29,4288.49,4199.36,4250.79,147575,0.252
2022-11-21,TCS,4280.01,4325.79,4225.02,4278.42,105576,0.687
2022-11-22,TCS,4394.15,4403.36,4318.68,4363.02,236452,2.705
2022-11-23,TCS,4196.92,4223.45,4118.8,4205.49,116074,-3.807
2022-11-24,TCS,4446.41,4468.89,4419.1,4432.89,235586,5.729
2022-11-25,TCS,4498.25,4563.91,4432.0,4562.29,63349,1.474
2022-11-28,TCS,4628.4,4675.46,4622.53,4649.86,144694,1.449
2022-11-29,TCS,4594.9,4625.26,4521.3,4556.84,222212,-1.182
2022-11-30,TCS,4482.23,4504.81,4370.65,4421.76,163370,-1.637
2022-12-01,TCS,4331.99,4377.52,4320.74,4342.5,185076,-2.03
2022-12-02,TCS,4315.94,4389.47,4281.39,4335.81,211095,-0.612
2022-12-05,TCS,4249.39,4272.99,4190.89,4255.29,150296,-1.993
2022-12-06,TCS,4317.24,4338.16,4301.17,4301.7,71851,1.456
2022-12-07,TCS,4177.3,4244.57,4162.02,4166.94,188802,-2.892
2022-12-08,TCS,4183.71,4266.79,4147.34,4156.91,52973,0.402
2022-12-09,TCS,4040.41,4083.8,3999.32,4049.84,238878,-2.803
2022-12-12,TCS,4080.84,4208.29,3959.62,4168.29,63011,0.765
2022-12-13,TCS,4135.08,4147.04,4134.46,4134.78,86191,-0.797
2022-12-14,TCS,4312.14,4414.4,4303.69,4409.95,80691,4.289
2022-12-15,TCS,4525.0,4534.91,4449.39,4504.6,107277,2.609
2022-12-16,TCS,4455.67,4467.84,4450.57,4452.7,88760,-1.086
2022-12-19,TCS,4445.93,4497.24,4418.18,4422.85,166093,-0.152
2022-12-20,TCS,4533.18,4652.5,4467.82,4543.68,170083,2.495
2022-12-21,TCS,4703.43,4808.17,4644.33,4739.3,77358,3.516
2022-12-22,TCS,4754.74,4784.9,4700.31,4733.57,93598,0.326
2022-12-23,TCS,4870.16,4907.95,4806.84,4862.14,154378,2.886
2022-12-26,TCS,4755.48,4833.48,4725.6,4815.21,73092,-2.194
2022-12-27,TCS,4775.69,4866.86,4674.08,4862.66,115521,-0.821
2022-12-28,TCS,4792.47,4857.04,4759.28,4815.82,210600,-1.444
2022-12-29,TCS,5010.76,5058.37,5008.35,5017.41,275081,4.048
2022-12-30,TCS,5058.32,5107.91,4933.85,5041.53,99478,0.815
2023-01-02,TCS,4987.08,5047.28,4885.52,4907.04,102402,-1.08
2023-01-03,TCS,4838.12,4909.11,4826.15,4860.86,170479,-1.404
2023-01-04,TCS,5114.59,5125.96,5081.35,5092.23,203731,5.22
2023-01-05,TCS,5421.94,5513.99,5327.26,5465.86,251790,6.475
2023-01-06,TCS,5514.88,5597.92,5471.85,5542.94,86432,0.897
2023-01-09,TCS,5470.18,5574.31,5466.01,5480.14,73168,-1.313
2023-01-10,TCS,5290.12,5329.09,5272.84,5276.27,136206,-3.467
2023-01-11,TCS,5036.18,5038.22,4995.86,5003.25,265468,-4.55
2023-01-12,TCS,5021.14,5076.96,4934.64,4952.48,103794,0.358
2023-01-13,TCS,4950.24,4953.32,4892.31,4928.73,106826,-0.045
2023-01-16,TCS,4953.96,4973.83,4941.95,4960.19,91816,0.512
2023-01-17,TCS,4859.5,4898.27,4809.97,4858.99,77201,-2.03
2023-01-18,TCS,4731.9,4754.89,4708.27,4741.98,209066,-2.616
2023-01-19,TCS,4567.81,4573.19,4526.76,4564.45,110386,-3.673
2023-01-20,TCS,4388.37,4443.14,4371.41,4393.56,168832,-3.858
2023-01-23,TCS,4648.79,4734.76,4575.61,4723.89,87002,5.809
2023-01-24,TCS,4861.65,4912.31,4820.66,4832.84,64665,2.916
2023-01-25,TCS,4801.84,4828.9,4773.39,4821.08,66978,-0.642
2023-01-26,TCS,4779.4,4847.07,4734.05,4819.72,90138,-0.864
2023-01-27,TCS,4724.93,4824.9,4691.87,4732.23,216899,-1.967
2023-01-30,TCS,4756.78,4783.23,4703.07,4707.43,160824,0.519
2023-01-31,TCS,4850.39,4904.64,4767.16,4836.51,122716,3.037
2023-02-01,TCS,4881.43,4997.22,4823.59,4952.98,177417,0.929
2023-02-02,TCS,4764.42,4802.11,4728.9,4795.46,152470,-3.807
2023-02-03,TCS,4721.82,4746.7,4706.07,4740.45,122555,-1.536
2023-02-06,TCS,4889.5,4973.78,4873.18,4954.91,113778,3.144
2023-02-07,TCS,5014.75,5076.83,4977.96,5064.52,68126,1.208
2023-02-08,TCS,5122.35,5137.71,5097.1,5124.28,140505,1.142
2023-02-09,TCS,5107.39,5174.19,5105.53,5126.96,175275,-0.33
2023-02-10,TCS,5022.9,5029.76,4954.2,5025.49,111600,-2.03
2023-02-13,TCS,5122.98,5183.64,5077.87,5162.83,181809,1.94
2023-02-14,TCS,5067.3,5078.57,4987.15,5045.5,144475,-1.85
2023-02-15,TCS,5235.55,5240.34,5225.72,5232.67,171661,3.767
2023-02-16,TCS,5088.83,5113.87,5077.47,5084.35,108339,-2.749
2023-02-17,TCS,5243.14,5406.02,5225.79,5308.85,260975,3.123
2023-02-20,TCS,5291.54,5335.7,5169.05,5322.73,169099,-0.326
2023-02-21,TCS,5287.99,5311.88,5247.79,5255.01,63133,-0.653
2023-02-22,TCS,5115.82,5192.71,5102.78,5180.35,131083,-2.649
2023-02-23,TCS,5107.52,5168.73,5085.69,5096.68,218095,-1.406
2023-02-24,TCS,5123.29,5230.5,5099.61,5160.16,69839,0.522
2023-02-27,TCS,5115.64,5323.02,4968.06,5017.18,112580,-0.863
2023-02-28,TCS,4943.52,5092.57,4877.0,4991.27,175164,-1.468
2023-03-01,TCS,4976.03,5063.07,4952.27,4973.96,59719,-0.305
2023-03-02,TCS,5030.1,5085.31,5003.68,5007.44,208245,1.129
2023-03-03,TCS,4924.47,4979.66,4821.53,4978.99,161318,-1.657
2023-03-06,TCS,5120.1,5244.59,5047.7,5068.45,193749,2.834
2023-03-07,TCS,5062.56,5177.35,5055.74,5155.73,60330,-0.116
2023-03-08,TCS,5234.98,5259.07,5174.53,5234.18,179518,1.537
2023-03-09,TCS,5337.22,5482.46,5325.31,5384.22,72290,1.969
2023-03-10,TCS,5308.04,5329.88,5224.91,5260.73,206950,-1.415
2023-03-13,TCS,5204.41,5266.91,5167.41,5254.72,92645,-1.071
2023-03-14,TCS,5244.88,5247.16,5208.94,5239.82,131889,-0.187
2023-03-15,TCS,5247.87,5359.36,5216.32,5328.25,172485,0.154
2023-03-16,TCS,5369.33,5407.09,5273.95,5382.98,153692,0.771
2023-03-17,TCS,5316.07,5386.76,5263.59,5292.36,106202,-1.243
2023-03-20,TCS,5256.14,5340.78,5197.09,5337.54,73248,-0.684
2023-03-21,TCS,5072.94,5204.56,5067.48,5082.12,291558,-4.957
2023-03-22,TCS,5245.85,5309.83,5186.24,5299.43,173814,3.222
2023-03-23,TCS,5362.94,5427.34,5282.71,5285.72,160470,1.198
2023-03-24,TCS,5352.45,5383.75,5298.61,5379.95,118835,1.263
2023-03-27,TCS,5394.09,5437.03,5365.79,5397.14,60825,0.263
2023-03-28,TCS,5400.9,5422.89,5389.81,5399.21,171843,0.07
2023-03-29,TCS,5430.54,5453.52,5323.29,5400.41,87571,0.58
2023-03-30,TCS,5333.93,5393.81,5237.53,5353.09,184191,-1.231
2023-03-31,TCS,5357.95,5411.02,5335.24,5365.67,64964,0.091
2023-04-03,TCS,5277.23,5331.6,5224.65,5237.04,176405,-1.648
2023-04-04,TCS,5298.67,5325.4,5262.29,5269.15,65940,1.177
2023-04-05,TCS,5444.97,5483.46,5363.49,5386.53,209444,3.337
2023-04-06,TCS,5190.45,5291.21,5029.42,5224.64,145449,-3.64
2023-04-07,TCS,5381.63,5413.98,5368.0,5382.43,205806,3.005
2023-04-10,TCS,5314.03,5326.51,5269.37,5316.5,195602,-1.271
2023-04-11,TCS,5260.27,5337.97,5241.98,5264.78,206639,-1.058
2023-04-12,TCS,5223.03,5270.14,5216.02,5247.76,149045,-0.793
2023-04-13,TCS,5393.5,5424.71,5383.39,5416.48,176550,2.777
2023-04-14,TCS,5225.13,5246.55,5172.81,5223.23,178207,-3.533
2023-04-17,TCS,5242.94,5291.34,5213.39,5241.49,174258,0.377
2023-04-18,TCS,5336.83,5351.17,5242.97,5265.37,200205,1.819
2023-04-19,TCS,5267.08,5281.27,5242.59,5278.41,103698,0.032
2023-04-20,TCS,5184.92,5306.48,5079.99,5241.86,151280,-1.771
2023-04-21,TCS,5188.84,5203.14,5164.91,5176.43,91752,-1.011
2023-04-24,TCS,5257.61,5329.73,5160.54,5289.09,143979,1.568
2023-04-25,TCS,5291.83,5303.44,5181.26,5187.92,127661,0.052
2023-04-26,TCS,5418.74,5435.02,5305.64,5335.0,126277,4.449
2023-04-27,TCS,5334.11,5392.36,5261.17,5343.06,199505,-0.017
2023-04-28,TCS,5463.13,5586.79,5430.15,5497.64,132252,2.247
2023-05-01,TCS,5658.6,5674.09,5574.17,5668.2,108567,2.928
2023-05-02,TCS,5592.34,5617.38,5478.91,5481.69,90494,-1.338
2023-05-03,TCS,5408.46,5539.61,5358.3,5473.39,146439,-1.336
2023-05-04,TCS,5652.86,5733.51,5606.44,5620.77,119639,3.279
2023-05-05,TCS,5607.21,5723.9,5545.24,5705.67,160840,-0.241
2023-05-08,TCS,5339.3,5490.42,5293.78,5427.63,278794,-6.421
2023-05-09,TCS,5242.69,5320.08,5176.7,5282.54,244510,-3.407
2023-05-10,TCS,5243.88,5287.9,5143.72,5249.15,202359,-0.732
2023-05-11,TCS,5218.78,5290.16,5192.54,5242.88,55005,-0.579
2023-05-12,TCS,5222.5,5288.3,5186.62,5247.36,140292,-0.389
2023-05-15,TCS,5281.77,5370.65,5192.46,5344.17,71606,0.656
2023-05-16,TCS,5398.6,5491.38,5324.59,5370.31,213470,1.019
2023-05-17,TCS,5483.51,5530.34,5472.87,5515.86,189261,2.108
2023-05-18,TCS,5265.66,5274.49,5249.82,5257.38,107644,-4.536
2023-05-19,TCS,5303.8,5315.07,5191.8,5198.31,104139,0.883
2023-05-22,TCS,5226.03,5234.47,5214.51,5230.71,163505,0.533
2023-05-23,TCS,5368.42,5436.32,5356.03,5366.0,149847,2.633
2023-05-24,TCS,5487.96,5522.69,5388.68,5414.41,216271,2.273
2023-05-25,TCS,5601.55,5716.43,5380.85,5493.08,215135,3.456
2023-05-26,TCS,5341.54,5396.08,5301.83,5326.1,93561,-2.759
2023-05-29,TCS,5311.87,5366.71,5261.38,5290.53,71989,-0.267
2023-05-30,TCS,5548.77,5565.81,5489.01,5511.12,239587,4.881
2023-05-31,TCS,5227.6,5248.53,5120.21,5182.45,172273,-5.145
2023-06-01,TCS,5231.76,5309.18,5149.58,5178.24,107950,0.952
2023-06-02,TCS,5271.65,5323.94,5193.03,5207.99,204191,1.804
2023-06-05,TCS,5191.18,5218.21,5118.52,5216.34,77006,-0.323
2023-06-06,TCS,5372.51,5386.78,5337.53,5339.5,177301,2.994
2023-06-07,TCS,5131.16,5239.2,5012.89,5088.12,261075,-3.902
2023-06-08,TCS,5055.52,5107.09,5041.78,5104.88,69779,-0.641
2023-06-09,TCS,5065.75,5083.52,5001.41,5058.95,206961,-0.767
2023-06-12,TCS,4917.01,4978.93,4877.16,4894.44,175192,-2.806
2023-06-13,TCS,4796.02,4852.98,4784.11,4795.95,175798,-2.011
2023-06-14,TCS,4909.48,5044.75,4862.2,5017.74,136387,2.367
2023-06-15,TCS,4865.93,4881.94,4840.65,4878.07,215984,-3.025
2023-06-16,TCS,4867.79,4891.72,4822.88,4869.9,97347,-0.211
2023-06-19,TCS,4894.41,4919.77,4836.65,4839.58,164635,0.503
2023-06-20,TCS,4781.35,4866.62,4761.69,4856.04,206096,-1.203
2023-06-21,TCS,4960.49,5017.28,4889.9,4997.53,81584,2.151
2023-06-22,TCS,5023.68,5042.35,4949.01,4966.18,115862,0.523
2023-06-23,TCS,5099.52,5197.54,5090.29,5156.42,213642,2.685
2023-06-26,TCS,5112.19,5240.47,5087.37,5118.53,138992,-0.858
2023-06-27,TCS,5081.98,5119.26,5018.82,5019.7,75894,-0.714
2023-06-28,TCS,4701.41,4709.72,4622.14,4632.72,297319,-6.341
2023-06-29,TCS,4808.49,4822.43,4728.78,4774.49,148857,3.794
2023-06-30,TCS,4843.56,4854.1,4788.38,4834.44,154634,1.447
2023-07-03,TCS,4689.56,4727.63,4642.01,4647.47,154924,-2.997
2023-07-04,TCS,4563.68,4600.43,4556.12,4574.07,63359,-1.803
2023-07-05,TCS,4533.76,4550.43,4456.88,4538.22,169082,-0.881
2023-07-06,TCS,4670.52,4715.9,4579.51,4640.15,100317,2.915
2023-07-07,TCS,4464.93,4478.47,4359.44,4379.44,147548,-3.776
2023-07-10,TCS,4315.1,4322.51,4263.44,4272.41,203618,-1.469
2023-07-11,TCS,4296.72,4356.04,4264.4,4271.5,171955,0.569
2023-07-12,TCS,4288.18,4428.65,4273.07,4330.36,176609,0.39
2023-07-13,TCS,4343.19,4351.35,4236.65,4334.93,140753,0.296
2023-07-14,TCS,4404.16,4494.36,4383.17,4433.97,111350,1.597
2023-07-17,TCS,4470.74,4483.22,4366.38,4454.82,213117,0.829
2023-07-18,TCS,4371.76,4373.65,4251.61,4358.73,136354,-1.865
2023-07-19,TCS,4504.71,4535.54,4479.49,4482.98,124357,3.349
2023-07-20,TCS,4486.66,4513.57,4471.59,4507.6,191233,0.082
2023-07-21,TCS,4302.91,4364.88,4280.93,4324.01,190036,-4.541
2023-07-24,TCS,4449.58,4474.18,4448.59,4457.01,213097,2.904
2023-07-25,TCS,4436.44,4526.87,4418.09,4456.37,72312,-0.462
2023-07-26,TCS,4339.82,4343.14,4333.79,4340.95,64550,-2.615
2023-07-27,TCS,4384.08,4410.32,4364.38,4385.87,58833,0.994
2023-07-28,TCS,4380.24,4419.91,4352.03,4359.63,89008,-0.128
2023-07-31,TCS,4171.71,4180.04,4122.87,4153.49,188205,-4.311
2023-08-01,TCS,4248.32,4261.88,4232.06,4250.4,207474,2.283
2023-08-02,TCS,4330.59,4334.19,4296.37,4330.04,190283,1.886
2023-08-03,TCS,4358.59,4417.98,4304.89,4350.69,115715,0.659
2023-08-04,TCS,4247.39,4312.85,4229.5,4262.19,174834,-2.374
2023-08-07,TCS,4316.97,4471.01,4270.73,4288.15,84076,1.285
2023-08-08,TCS,4169.58,4209.9,4089.41,4120.58,196480,-2.765
2023-08-09,TCS,4127.33,4156.14,4031.54,4122.89,193132,0.164
2023-08-10,TCS,4075.29,4176.58,3959.12,4047.33,216159,-1.154
2023-08-11,TCS,4041.63,4049.08,4025.95,4028.04,200971,-0.141
2023-08-14,TCS,3969.52,4047.47,3902.26,4014.38,124441,-1.453
2023-08-15,TCS,4160.41,4178.48,4084.84,4138.82,234658,3.638
2023-08-16,TCS,4132.79,4198.08,4081.32,4103.21,201897,-0.146
2023-08-17,TCS,4122.12,4235.28,4096.71,4175.86,179256,0.461
2023-08-18,TCS,4171.95,4216.64,4153.43,4168.86,138487,-0.094
2023-08-21,TCS,4092.04,4104.2,3976.37,4087.2,223164,-1.843
2023-08-22,TCS,3997.06,4034.55,3934.79,4024.13,105341,-2.205
2023-08-23,TCS,4098.69,4115.5,4081.39,4090.49,181601,1.853
2023-08-24,TCS,4056.7,4063.4,4030.14,4041.9,149114,-0.826
2023-08-25,TCS,4052.52,4133.31,4046.33,4102.09,120690,0.263
2023-08-28,TCS,4259.68,4301.16,4200.56,4272.59,215549,3.842
2023-08-29,TCS,4266.23,4393.88,4266.02,4392.15,87298,-0.149
2023-08-30,TCS,4366.99,4394.75,4343.5,4345.06,61171,-0.573
2023-08-31,TCS,4160.33,4199.16,4151.01,4156.74,188730,-4.252
2023-09-01,TCS,4204.81,4234.59,4145.94,4200.92,61912,1.156
2023-09-04,TCS,4098.78,4146.64,4057.82,4058.48,148049,-2.431
2023-09-05,TCS,4155.45,4188.17,4117.43,4122.24,113074,2.389
2023-09-06,TCS,3986.86,4027.31,3944.17,4006.25,198555,-3.284
2023-09-07,TCS,3994.02,4063.64,3941.83,3979.94,104108,-0.305
2023-09-08,TCS,3810.67,3854.31,3760.82,3789.25,247593,-4.253
2023-09-11,TCS,3863.16,3885.65,3776.81,3855.94,73871,1.951
2023-09-12,TCS,3967.79,4091.73,3855.24,3957.21,192148,2.901
2023-09-13,TCS,3867.75,3877.44,3782.32,3814.07,212603,-2.261
2023-09-14,TCS,3739.24,3764.89,3656.38,3704.63,108282,-1.962
2023-09-15,TCS,3742.37,3826.98,3721.29,3819.54,103068,1.019
2023-09-18,TCS,3711.28,3750.49,3660.27,3743.97,209243,-2.834
2023-09-19,TCS,3735.73,3759.24,3695.36,3735.04,155751,-0.22
2023-09-20,TCS,3698.61,3711.76,3650.75,3685.97,106136,-0.975
2023-09-21,TCS,3728.88,3753.38,3727.37,3743.99,181985,1.164
2023-09-22,TCS,3745.63,3797.89,3696.81,3740.48,162624,0.044
2023-09-25,TCS,3657.9,3680.78,3637.85,3642.33,101238,-2.208
2023-09-26,TCS,3925.76,3997.62,3866.24,3985.89,112740,7.782
2023-09-27,TCS,4074.53,4082.53,4065.55,4076.18,178578,2.224
2023-09-28,TCS,4179.69,4258.57,4164.58,4249.11,194590,2.539
2023-09-29,TCS,4095.2,4097.61,4070.63,4084.31,234304,-3.622
2023-10-02,TCS,3994.18,4041.46,3924.42,4041.19,69785,-2.207
2023-10-03,TCS,4166.67,4191.08,4098.1,4158.93,239778,3.105
2023-10-04,TCS,4273.3,4323.66,4247.27,4296.72,99372,2.75
2023-10-05,TCS,4414.02,4420.92,4367.29,4369.43,245982,2.73
2023-10-06,TCS,4430.7,4479.23,4393.69,4430.21,207844,1.402
2023-10-09,TCS,4425.66,4464.07,4341.02,4455.64,198260,-0.103
2023-10-10,TCS,4573.59,4603.92,4525.81,4549.78,207023,2.647
2023-10-11,TCS,4670.96,4715.41,4649.09,4692.56,75311,2.663
2023-10-12,TCS,4694.37,4716.13,4671.47,4693.85,78778,0.038
2023-10-13,TCS,4767.61,4837.54,4751.37,4826.95,136958,1.571
2023-10-16,TCS,5062.18,5100.48,4986.42,5058.4,206614,4.873
2023-10-17,TCS,4958.58,4971.75,4885.5,4915.03,206974,-1.973
2023-10-18,TCS,5131.23,5181.33,5078.04,5167.86,226121,4.399
2023-10-19,TCS,5289.67,5297.87,5248.29,5289.95,148665,2.357
2023-10-20,TCS,5057.14,5078.69,4954.02,5058.55,136347,-4.401
2023-10-23,TCS,5010.05,5080.15,4948.64,5039.89,183633,-0.959
2023-10-24,TCS,5149.51,5176.4,5142.6,5148.82,157025,2.175
2023-10-25,TCS,5201.26,5222.27,5117.79,5182.39,192250,1.018
2023-10-26,TCS,5211.78,5247.85,5174.46,5210.95,62962,0.567
2023-10-27,TCS,5347.08,5378.88,5342.45,5377.2,161347,2.612
2023-10-30,TCS,5449.86,5505.58,5413.49,5459.02,124752,1.351
2023-10-31,TCS,5372.51,5417.73,5329.49,5396.0,169713,-1.585
2023-11-01,TCS,5319.19,5349.69,5262.23,5328.25,127431,-1.423
2023-11-02,TCS,5554.35,5669.97,5534.11,5653.49,144371,4.243
2023-11-03,TCS,5697.77,5750.67,5694.27,5747.61,59466,0.783
2023-11-06,TCS,5820.76,6015.05,5689.61,5712.73,102280,1.273
2023-11-07,TCS,5690.18,5755.1,5660.49,5672.82,53150,-0.395
2023-11-08,TCS,5724.45,5759.34,5647.57,5720.88,164106,0.91
2023-11-09,TCS,5892.52,5976.8,5790.29,5797.57,67107,3.0
2023-11-10,TCS,5911.18,5942.43,5706.19,5739.41,126600,1.96
2023-11-13,TCS,5814.14,5877.98,5760.18,5772.79,199532,1.302
2023-11-14,TCS,5683.66,5791.9,5586.58,5674.89,161437,-1.544
2023-11-15,TCS,5696.92,5752.23,5688.72,5748.45,116899,0.388
2023-11-16,TCS,5620.31,5646.31,5579.26,5596.21,186493,-2.229
2023-11-17,TCS,5546.9,5589.35,5454.33,5561.18,141679,-0.881
2023-11-20,TCS,5412.39,5510.48,5315.91,5344.33,93446,-2.675
2023-11-21,TCS,5456.4,5467.18,5338.35,5368.86,96150,2.097
2023-11-22,TCS,5259.47,5300.32,5174.76,5298.87,105230,-2.037
2023-11-23,TCS,5222.51,5242.04,5169.71,5197.07,145984,-1.441
2023-11-24,TCS,5123.73,5136.58,5071.7,5098.88,171011,-1.411
2023-11-27,TCS,5169.65,5187.44,5088.05,5166.22,178281,1.388
2023-11-28,TCS,5282.05,5292.53,5240.83,5291.69,205838,2.242
2023-11-29,TCS,5474.8,5569.15,5461.32,5518.99,117453,3.46
2023-11-30,TCS,5437.47,5444.13,5414.5,5439.95,77118,-1.477
2023-12-01,TCS,5562.1,5579.23,5520.96,5535.45,190333,2.245
2023-12-04,TCS,5657.7,5684.66,5584.22,5587.11,190658,2.208
2023-12-05,TCS,5308.43,5351.91,5280.66,5343.5,261138,-4.988
2023-12-06,TCS,5196.21,5236.1,5139.75,5203.76,239739,-2.757
2023-12-07,TCS,5226.38,5260.29,5159.86,5179.91,133555,0.435
2023-12-08,TCS,4843.31,4881.41,4816.82,4873.53,257504,-6.498
2023-12-11,TCS,4957.8,4993.29,4873.76,4902.06,224230,1.729
2023-12-12,TCS,4955.32,4974.34,4880.94,4905.07,89787,1.086
2023-12-13,TCS,4912.6,4941.62,4905.53,4907.54,70424,0.154
2023-12-14,TCS,4878.6,5001.62,4705.88,4873.22,89122,-0.59
2023-12-15,TCS,4972.43,5063.6,4929.6,4991.67,121214,2.036
2023-12-18,TCS,4929.45,5065.97,4895.15,4987.89,186274,-1.246
2023-12-19,TCS,4890.68,4905.82,4835.02,4890.1,118776,-1.949
2023-12-20,TCS,5150.15,5153.08,5108.6,5146.54,297830,5.318
2023-12-21,TCS,5107.49,5112.66,5083.04,5101.73,129369,-0.759
2023-12-22,TCS,5227.13,5257.73,5225.81,5225.97,166931,2.458
2023-12-25,TCS,5075.19,5125.22,5018.25,5040.94,125758,-2.885
2023-12-26,TCS,5185.89,5228.17,5081.84,5116.13,198467,2.876
2023-12-27,TCS,4956.07,5033.34,4937.85,4953.1,167476,-3.129
2023-12-28,TCS,4989.11,5019.29,4981.4,5004.99,140234,0.727
2023-12-29,TCS,5038.91,5089.91,5034.03,5063.1,71475,0.678
2024-01-01,TCS,5075.0,5135.6,5072.55,5129.79,114754,0.235
2022-01-03,INFY,1449.26,1463.13,1437.31,1451.3,113790,-3.382
2022-01-04,INFY,1478.58,1488.86,1461.52,1487.55,94656,1.88
2022-01-05,INFY,1505.31,1507.59,1489.98,1507.29,211786,1.194
2022-01-06,INFY,1438.74,1439.56,1432.84,1439.1,232905,-4.548
2022-01-07,INFY,1456.22,1459.12,1450.04,1457.47,221681,1.19
